name,state,country,latitude,longitude
Vāsudevanallūr,,India,9.24171,77.41177
Kuju,,India,23.72536,85.51023
Padmanābhapuram,,India,8.24462,77.32581
Mandāwar,,India,29.48655,78.12732
Paippad,,India,9.42462,76.58481
Kondasamudram,,India,12.94552,78.87878
Mahgawān,,India,26.49471,78.61593
Bedi,,India,22.50143,70.04363
Tekāri,,India,24.94253,84.84265
Dindori,,India,22.94141,81.07975
Channagiri,,India,14.02399,75.92577
Kuzhithurai,,India,8.31792,77.19192
Kodamthuruth,,India,9.80062,76.30153
Ghātanji,,India,20.14183,78.31333
Naduvattam,,India,10.87995,76.002
Chhāta,,India,27.72374,77.5081
Sanaur,,India,30.30182,76.45786
Reethapuram,,India,8.1843,77.24805
Kottappally,,India,11.61266,75.66136
Serchhīp,,India,23.29312,92.84679
Pudupattanam,,India,12.50855,80.14976
Telhāra,,India,21.02694,76.83889
Narkher,,India,21.47231,78.53415
Ajnāla,,India,31.84473,74.76295
Anthiyur,,India,11.57506,77.59043
Bisālgarh,,India,23.67595,91.28325
Dhulagari,,India,22.58213,88.171
Talala,,India,21.05473,70.52903
Būndu,,India,23.16095,85.59007
Teliamura,,India,23.84174,91.6303
Devgadh Bāriya,,India,22.70517,73.90882
Patharia,,India,23.89921,79.19393
Kiraoli,,India,27.13768,77.78516
Patnāgarh,,India,20.70833,83.13263
Bhānpura,,India,24.513,75.7469
Perinjanam,,India,10.31328,76.14847
Anklav,,India,22.37738,73.00072
Abrama,,India,20.85865,72.90648
Bagulā,,India,23.33664,88.64109
Gunnaur,,India,28.23995,78.43994
Pālakkodu,,India,12.30696,78.07022
Sindi,,India,20.74238,78.5871
Chelora,,India,11.89494,75.43959
Rajpur,,India,21.94022,75.13608
Nāravārikuppam,,India,13.19133,80.18473
Marthandam,,India,8.30812,77.22144
Vinnamāla,,India,13.90738,79.90855
Sarauli,,India,28.49404,79.09177
Adampur,,India,31.43224,75.71484
Badnāwar,,India,23.02181,75.23268
Banga,,India,31.18874,75.99495
Heli Mandi,,India,28.34494,76.75694
Chincholi,,India,17.46508,77.41874
Hungund,,India,16.06213,76.0586
Thaikkattussery,,India,9.77147,76.34385
Bangawan,,India,23.19259,82.1272
Kapasan,,India,24.8894,74.31667
Sālamedu,,India,11.90876,79.49188
Barpāli,,India,21.19005,83.58721
Gormi,,India,26.60029,78.51188
Begūn,,India,24.98333,75.0
Lawngtlai,,India,22.53254,92.89902
Nandri,,India,26.31157,73.10087
Dhing,,India,26.46793,92.47336
Vadakarai Kīl Pidāgai,,India,9.04008,77.27413
Clement Town,,India,30.26361,78.00862
Sonepur,,India,20.83333,83.91667
Kaikalūr,,India,16.55154,81.214
Akhnūr,,India,32.8955,74.73486
Alībāg,,India,18.64813,72.87579
Kāpren,,India,25.40529,76.07431
Muthukulam,,India,9.2168,76.4592
Bhadauni,,India,24.87544,85.53369
Alīpur,,India,28.79862,77.13314
Achampet,,India,16.3982,78.63758
Ghorabandha,,India,22.7724,86.27109
Koduvayur,,India,10.68674,76.65879
Sāmalāpuram,,India,11.07238,77.19796
Chākia,,India,26.41598,85.04665
Jining,,India,28.21633,94.85389
Bhanjanagar,,India,19.92719,84.58201
Vadāli,,India,23.94232,73.03784
koppana Agrahara,,India,12.85507,77.66707
Madattukkulam,,India,10.55869,77.36597
Gurmatkāl,,India,16.86773,77.39088
Dhāriwāl,,India,31.95616,75.32386
Patuvilāyi,,India,11.86561,75.52327
Dayal Pur,,India,28.71753,77.26508
Talwandi Sābo,,India,29.98379,75.08203
Jahāzpur,,India,25.61994,75.27609
Sāvda,,India,21.15054,75.88938
Vadakakarai,,India,10.1664,76.20179
Viratnagar,,India,27.43538,76.18297
Belsand,,India,26.44365,85.40076
Sāmpla,,India,28.77718,76.77165
Vasind,,India,19.40844,73.26285
Kishtwār,,India,33.31346,75.76726
Achhnera,,India,27.17826,77.75674
Attibele,,India,12.77809,77.77259
Bhikkiwind Uttār,,India,31.34943,74.70271
Chillupār,,India,26.28221,83.5064
Tilpat,,India,28.46513,77.33285
Bijāwar,,India,24.62351,79.48994
Nellimarla,,India,18.15619,83.44727
Maham,,India,28.96912,76.29495
Maniar,,India,25.98546,84.17233
Yellāpur,,India,14.9637,74.70929
Keevallur,,India,11.89703,75.53099
Nangli,,India,31.68633,74.88747
Baud,,India,20.83773,84.32618
Nīmāj,,India,26.14995,74.00094
Korochi,,India,16.71917,74.4451
Tufānganj,,India,26.31688,89.66549
Pataudi,,India,28.32547,76.77858
Dhārūr,,India,18.82017,76.10937
Pariyāram,,India,12.05876,75.32476
French Rocks,,India,12.50094,76.67416
Ahīwāra,,India,21.35799,81.41794
Bāda,,India,26.06479,75.02155
Sarwar,,India,26.24252,75.12875
Edavilangu,,India,10.24026,76.171
Jhālu,,India,29.33609,78.22608
Killannur,,India,10.59918,76.21801
Mundra,,India,22.83918,69.7219
Byndoor,,India,13.86667,74.63333
Chāpar,,India,26.27266,90.44556
Kondalampatti,,India,11.63453,78.12369
Bawāni Khera,,India,28.94919,76.03108
Basi,,India,30.6885,76.40111
Ālampālaiyam,,India,11.36353,77.76773
Umbri,,India,20.71373,77.02639
Wellington,,India,11.36552,76.78442
Hārij,,India,23.69356,71.907
Raipur Domana,,India,32.79844,74.78265
Settūr,,India,9.40564,77.47841
Penukonda,,India,14.08286,77.59473
Waluj Buzurg,,India,19.79632,75.22648
Kotivakkam,,India,12.97016,80.25769
Srīnagar,,India,30.22243,78.78341
Kataiya,,India,26.56807,84.0833
Nirmāli,,India,26.31397,86.58537
Surajpur,,India,23.21347,82.86836
Puliyankannu,,India,12.93922,79.30787
Morwa,,India,22.90469,73.83912
Pāttyam,,India,11.79296,75.5641
Kaimori,,India,23.38465,79.7442
Mau,,India,26.26584,78.67108
Pudussery West,,India,10.78802,76.72788
Mau Aimma,,India,25.69515,81.92336
Chinnavādampatti,,India,11.06149,76.98377
Fālākāta,,India,26.51963,89.20423
Sūleswaranpatti,,India,10.63885,77.00843
Dhaurahra,,India,27.99814,81.08975
Khairāgarh,,India,26.94352,77.81816
Maksi,,India,23.25999,76.14567
Annur,,India,11.23616,77.10514
Pulwama,,India,33.87405,74.89955
Sirumugai,,India,11.32137,77.00521
Singānuram,,India,18.82218,79.50171
Dergaon,,India,26.7,93.96667
Cheppad,,India,9.23458,76.47326
Khowai,,India,24.07964,91.59972
Govardhan,,India,27.49658,77.46263
Saraipali,,India,21.3153,83.00629
Paravai,,India,9.96453,78.0667
Khalāri,,India,23.65063,85.00744
Rāya,,India,27.55607,77.78972
Powai,,India,19.1164,72.90471
Pāmūru,,India,15.09633,79.41174
Sawar,,India,25.75574,75.22292
Belonia,,India,23.25178,91.45407
Takhatpur,,India,22.12915,81.86959
Sullya,,India,12.561,75.38741
Bhusawar,,India,27.03895,77.04849
Chunchupally,,India,17.52333,80.60405
Charthāwal,,India,29.54687,77.59438
Siswā Bāzār,,India,27.14652,83.75803
Bīrpur,,India,26.50823,87.01194
Kandalloor,,India,9.1756,76.47129
Dhanaula,,India,30.28216,75.57341
L.A.Sagaram,,India,13.90341,79.89055
Sarigam INA,,India,20.28845,72.85029
Kanjiramkulam,,India,8.35983,77.05253
Anūppur,,India,23.10344,81.69083
Moirāng,,India,24.4975,93.77791
Nattappettai,,India,12.81871,79.74925
Bāli,,India,25.19725,73.29117
Bokajān,,India,26.02131,93.77945
Rānikhet,,India,29.64082,79.43229
Sirka,,India,23.64561,85.43333
Boriavi,,India,22.61124,72.93283
Aurād,,India,18.25397,77.41761
Sankaraperi,,India,8.83868,78.10513
Kulu,,India,31.95835,77.10823
Kalinjur,,India,12.9534,79.13373
Chetput,,India,12.46399,79.3484
Kolavallúr,,India,11.7507,75.61988
Sonāri,,India,27.02462,95.01629
Deoraniān,,India,28.62989,79.47648
Kolāras,,India,25.21928,77.61167
Chinna Āndānkovil,,India,10.9511,78.0681
Raval,,India,21.91908,69.48179
Chāndūr,,India,20.81408,77.98015
Kannānkurichchi,,India,11.69691,78.17941
Kattanam,,India,9.17614,76.56325
Ghatkesar,,India,17.45081,78.68366
Borgaon,,India,20.72272,78.60392
Sendamangalam,,India,11.28111,78.23416
Chhāpar,,India,27.819,74.43936
Udangudi,,India,8.42918,78.02968
Tirumeshi,,India,13.05339,80.05998
Kerūr,,India,16.01384,75.54631
Verukulambu,,India,8.29531,77.29387
Shāhpur,,India,21.23742,76.22558
Jhinjhāna,,India,29.52118,77.2247
Kumbhrāj,,India,24.37338,77.04841
Bareja,,India,22.84863,72.59137
Vadakku Viravanallur,,India,8.69786,77.51916
Mokēri,,India,11.77759,75.57309
Samrāla,,India,30.83601,76.19324
Jūnāgarh,,India,19.85993,82.93385
Nalco,,India,20.86544,85.18283
Badi,,India,23.03667,78.08417
Charipara,,India,23.80914,91.24805
Resubelpara,,India,25.90404,90.60747
Jharoda Kalān,,India,28.65264,76.95208
Kalmeshwar,,India,21.23219,78.91988
Lāwar Khās,,India,29.11091,77.77767
Srīrāmnagar,,India,17.26652,78.25544
Mulakumūd,,India,8.26809,77.28599
Pattan,,India,34.16125,74.55634
Bāgbahra,,India,21.04606,82.3864
Vīsāvadar,,India,21.33954,70.74966
Pināhat,,India,26.88487,78.37647
Pennādam,,India,11.40389,79.24156
Nainwa,,India,25.77145,75.84978
Rameswaram,,India,14.74006,78.54259
Jānsath,,India,29.32502,77.85044
Santrampur,,India,23.19019,73.89526
Richha,,India,28.69467,79.52284
Bhāyāvadar,,India,21.85523,70.24791
Aistala,,India,23.18,88.58
Methukummal,,India,8.30746,77.15205
Gannavaram,,India,16.54092,80.80213
Amarpātan,,India,24.31371,80.97703
Sojītra,,India,22.53884,72.71984
Singur,,India,22.80917,88.22944
Singarāyakonda,,India,15.23046,80.02794
Punnayūr,,India,10.65207,75.99512
Konnūr,,India,16.20138,74.74886
Narwar,,India,25.6439,77.9129
Weir,,India,27.0186,77.17636
Wazīrganj,,India,28.21145,79.05665
Kakdwip,,India,21.87914,88.1913
Tamenglong,,India,25.0164,93.48545
Jalochi,,India,18.15662,74.60708
Kaimur,,India,24.05441,80.6136
Maholi,,India,27.66368,80.47371
Bilhaur,,India,26.84345,80.06388
Mangalam,,India,13.65754,79.46258
Raja Pur Khurd,,India,28.63517,77.03303
Khānāpur,,India,15.63969,74.50847
Tiruppālai,,India,9.97792,78.13294
Burhar,,India,23.21494,81.53204
Nimāparha,,India,20.05756,86.00436
Deoli,,India,20.6492,78.48023
Devadanapatti,,India,10.14673,77.6439
Hamīrpur,,India,31.68411,76.52506
Laksar,,India,29.7587,78.04148
Vakkam,,India,8.68447,76.76755
Ezhome,,India,12.02999,75.28193
Ammainaickanur,,India,10.16707,77.91318
Kesinga,,India,20.18778,83.21949
Chhaprauli,,India,29.20989,77.17454
Sardulgarh,,India,29.69224,75.23608
Maduraivayal,,India,13.06306,80.17194
Hirekerūr,,India,14.45506,75.3952
Kōttayam,,India,11.82519,75.54779
Shehera,,India,22.95084,73.63118
Suriānwān,,India,25.46387,82.41922
Rijokri,,India,28.51387,77.1151
Kadikkād,,India,10.67052,75.97975
Biswanath Chariali,,India,26.72577,93.14659
Siwāni,,India,28.90909,75.61469
Honnavar,,India,14.28088,74.44497
Jalladiampet,,India,12.92028,80.20806
Torūr,,India,17.5835,79.65857
Mir Pur Turk,,India,28.70493,77.26424
Bhitarwār,,India,25.79216,78.11085
Kallukuttam,,India,8.18868,77.28781
Chautāpal,,India,17.25799,78.89776
Arang,,India,21.19639,81.96912
Dharmkot,,India,30.94559,75.23239
Kirandul,,India,18.63649,81.25827
Kothakota,,India,16.38002,77.94004
Katangi,,India,23.44124,79.79621
Āmlāgora,,India,22.84616,87.33559
Karthikappally,,India,9.2568,76.44871
Anshing,,India,20.0409,77.31501
Parīchhatgarh,,India,28.97841,77.93422
Tiruvattār,,India,8.33069,77.26732
Kesariyā,,India,26.34992,84.87086
Bhor,,India,18.14861,73.84336
Kadachira,,India,11.83695,75.44904
Kulpahār,,India,25.32007,79.63931
Khariar Road,,India,20.89872,82.50893
Punjai Puliyampatti,,India,11.35163,77.16671
Kunnimangalam,,India,12.07354,75.2412
Kharsia,,India,21.98953,83.10476
Nahorkatiya,,India,27.286,95.328
Khilchipur,,India,24.03943,76.578
Mulgund,,India,15.2807,75.52132
Kansāpur,,India,30.14546,77.26633
Somandepalle,,India,14.00774,77.60846
Sriramnagar,,India,18.28329,83.53422
Gummidipundi,,India,13.40765,80.10879
Koāth,,India,25.32643,84.25983
Martūru,,India,10.17171,76.42641
Manchar,,India,19.00436,73.94346
Shāhpur,,India,29.3501,77.5516
Mārahra,,India,27.7368,78.56891
Mundgod,,India,14.97144,75.03658
Bhati,,India,28.42953,77.22569
Chicholi,,India,21.46926,79.70151
Mālvan,,India,16.05981,73.4629
Pahāsu,,India,28.1722,78.06376
Lateri,,India,24.06091,77.41044
Tādikombu,,India,10.43904,77.95459
Chhipa Barod,,India,24.62361,76.70783
Akbarpur,,India,26.38371,79.94926
Maithon,,India,23.78,86.81
Chhiri,,India,20.37782,72.9411
Mallasamudram,,India,11.49333,78.03119
Rānīpur,,India,25.25034,79.06204
Gadhra,,India,22.74668,86.24546
Solsumba,,India,20.15749,72.78913
Chāndūr Bāzār,,India,21.23853,77.74713
Sompeta,,India,18.94419,84.58449
Gangāpur,,India,25.21954,74.26028
Chanod,,India,20.34673,72.92825
Banūr,,India,30.55407,76.71948
Paranda,,India,18.26321,75.46316
Shādīpur Julāna,,India,29.12368,76.40516
Rakkiyapālaiyam,,India,11.10607,76.94253
Kammivapettai,,India,11.753,79.74567
Amod,,India,21.99317,72.87047
Rangāpāra,,India,26.83772,92.66876
Nanauta,,India,29.71215,77.41728
Raybag,,India,16.49178,74.77391
Kundgol,,India,15.25612,75.24735
Murbād,,India,19.25395,73.38993
Lonand,,India,18.04041,74.18719
Tiruvankod,,India,8.24521,77.301
Una,,India,31.46493,76.26914
Pālda,,India,22.68004,75.89391
Haldaur,,India,29.28988,78.28437
Srirāmpur,,India,22.94849,88.01954
Māndvi,,India,21.25526,73.30412
Valabhīpur,,India,21.88868,71.87935
Kardhān,,India,30.31768,76.86596
Kalāyat,,India,29.67665,76.25561
Kurumathur,,India,12.03973,75.41136
Kim,,India,21.40081,72.92682
Mamsapuram,,India,9.49959,77.58786
Mangattidam,,India,11.84326,75.54368
Silvāni,,India,23.3026,78.44076
Tyāgadurgam,,India,11.74114,79.07698
Khārupatia,,India,26.51839,92.14722
Palappallam,,India,8.20946,77.24761
Pālaiyampatti,,India,9.53921,78.09843
Nadim Tiruvuru,,India,17.11209,80.6088
Jadugora,,India,22.65361,86.35595
Bhadaur,,India,30.47651,75.33049
Bhoom,,India,18.45908,75.65877
Durgāpur,,India,20.0054,79.30273
Chandili,,India,19.24665,83.40577
Phalauda,,India,29.18824,77.82996
Bānk,,India,22.70296,75.8039
Harpālpur,,India,25.28773,79.33279
Rāmpura,,India,24.467,75.43996
Jogipet,,India,17.83564,78.06811
Alang,,India,21.39878,72.17544
Barkā Kānā,,India,23.62118,85.46748
Deshnoke,,India,27.79836,73.34297
Ūttangarai,,India,12.26713,78.53783
Chicholi,,India,21.26644,79.11559
Mukandgarh,,India,27.95208,75.22431
Sāvli,,India,22.56188,73.22317
Tondi,,India,9.74173,79.01774
Kannapuram,,India,11.98434,75.30414
Pottanūr,,India,11.10983,77.98883
Padampur,,India,29.70885,73.62539
Gubbi,,India,13.31216,76.94102
Unchahra,,India,24.38251,80.78088
Baroda,,India,25.5,76.65
Khali Kachigam,,India,20.38333,72.86667
Nāmrup,,India,27.19395,95.31929
Neral,,India,19.02475,73.31688
Sirgittī,,India,22.04713,82.14871
Mandapam,,India,9.27571,79.12362
Along,,India,28.16951,94.8006
Kotā,,India,22.29507,82.02366
Moram,,India,17.78812,76.47077
Kādīpur,,India,28.77404,77.16308
Chhoti Sādri,,India,24.38145,74.7012
Vāzhakulam,,India,10.0938,76.4198
Fort Gloster,,India,22.50444,88.18333
Seppa,,India,27.36173,93.03991
Majhiāon Kalān,,India,24.32431,83.81613
Thākurganj,,India,26.42742,88.13112
Naldurg,,India,17.81667,76.28182
Thāsra,,India,22.79831,73.21174
Bada Malhera,,India,24.56412,79.30712
Kākori,,India,26.868,80.7857
Alangāyam,,India,12.62235,78.75207
Cheranmahadevi,,India,8.67547,77.56957
Chetput,,India,13.07,80.24083
Rāmjībanpur,,India,22.82815,87.60888
Hutagalli,,India,12.34172,76.58629
Howli,,India,26.42237,90.98004
Daboh,,India,26.00239,78.87658
Talod,,India,23.3514,72.94999
Palugal,,India,8.35362,77.1859
Inam Maniyachi,,India,9.17056,77.85115
Ghogardīha,,India,26.27986,86.47001
Vengikkal,,India,12.26416,79.06745
Udaipura,,India,23.07434,78.51108
Behat,,India,30.1718,77.6139
Trikarpūr North,,India,12.14579,75.17475
Khetri,,India,28.00069,75.78644
Kheri Nāngal,,India,29.35436,76.97737
Pasthal,,India,19.82018,72.72959
Kariapatti,,India,9.67505,78.09992
Gairtganj,,India,23.41022,78.22082
Tezu,,India,27.91256,96.12882
Jalālī,,India,27.8668,78.25267
Gaurela,,India,22.75449,81.90107
Singampunari,,India,10.1862,78.415
Moonak,,India,29.82529,75.89055
Palayad,,India,11.55051,75.62887
Vettaikkaranpudur,,India,10.56207,76.91305
Pichor,,India,25.17555,78.18863
Bakarwāla,,India,28.6678,77.02011
Koipādi,,India,12.59302,74.96262
Māchai,,India,15.79261,74.48414
Eruvādi,,India,8.44393,77.60441
Namminikara,,India,10.43216,76.25418
Thara,,India,23.97345,71.81922
Jhalidā,,India,23.36545,85.97643
Aurangabad Cantonment,,India,19.87609,75.29161
Fatehgarh Chūriān,,India,31.86431,74.95665
Kunnummal,,India,11.68325,75.71078
Kattur,,India,10.37315,76.16678
Vadamadurai,,India,10.44081,78.09784
Tirumala,,India,13.68333,79.35
Bhogpur,,India,31.55442,75.64271
Patiriyat,,India,11.84896,75.51473
Satyāmangala,,India,13.01927,76.12434
Bhattiprolu,,India,16.1026,80.78074
Barjala,,India,23.6182,91.35596
Nalloor,,India,8.30638,77.22398
Mahīshādal,,India,22.18616,87.98072
Sir Muttra,,India,26.51501,77.37212
Dumjor,,India,22.61993,88.24566
Jadcherla,,India,16.77381,78.13666
Noāmundi,,India,22.16094,85.50416
Barwala,,India,22.21983,72.06755
Narauli,,India,28.48547,78.71484
Arukutti,,India,9.86667,76.35
Murudeshwara,,India,14.0943,74.4845
Nīlokheri,,India,29.83671,76.93191
Nāteputa,,India,17.89895,74.75222
Honnāli,,India,14.23976,75.64507
Titabor Town,,India,26.59185,94.19445
Samdari,,India,25.81299,72.57879
Saiyad-ul-ajaib,,India,28.51923,77.20352
Pudunagaram,,India,10.68018,76.68363
Bayad,,India,23.2234,73.21491
Kanjari,,India,22.61243,72.92107
Vadlapūdi,,India,14.31119,79.8043
Bhindār,,India,24.50235,74.18551
Piranvādi,,India,15.80202,74.48012
V.S.K.Valasai (Dindigul-Dist.),,India,10.31549,78.15141
Handiā,,India,25.36379,82.18655
Avalēpalli,,India,12.77137,77.85941
Narasimhanaickenpalayam,,India,11.11732,76.93631
Adiyanuthu,,India,10.33075,77.98118
Sarāi Mīr,,India,26.02705,82.91843
Trāl,,India,33.92708,75.11585
Akalkuva,,India,21.5543,74.01922
Bhīkhi,,India,30.05918,75.535
Sīlappādi,,India,10.39397,78.00781
Kulattuppālaiyam,,India,10.76133,77.58425
Rāmachettipālaiyam,,India,10.95818,76.92013
Bilgi,,India,16.34714,75.61804
Nāgamangala,,India,12.81939,76.75456
Shāhpur,,India,25.60293,84.40412
Dāmnagar,,India,21.69232,71.51747
Manalur,,India,10.49285,76.10267
Ambaji,,India,24.33174,72.84564
Kannod,,India,22.66764,76.74286
Jagiroad,,India,26.12017,92.19772
Patdi,,India,23.19602,71.79171
Mahudha,,India,22.82082,72.94032
Chettināyakkanpatti,,India,10.39399,77.9754
Gotan,,India,26.65551,73.7371
Mangalam,,India,11.10052,77.27124
Peddanāyakkanpālaiyam,,India,11.65104,78.50872
Bhuwāna,,India,24.62143,73.70818
Kothanallur,,India,8.27911,77.30958
Bālugān,,India,19.73333,85.21667
Kherli,,India,27.27359,76.98613
Rahimatpur,,India,17.5921,74.19966
Nangavaram,,India,10.86924,78.53924
Padmapur,,India,21.0,83.06667
Pipili,,India,20.11357,85.83147
Koratti,,India,10.26597,76.34767
Vittal,,India,12.76325,75.09896
Shirhatti,,India,15.23352,75.57996
Devgarh,,India,25.52533,73.90812
Bargi,,India,22.99138,79.8755
Jarwal,,India,27.1629,81.54179
Nichlaul,,India,27.31247,83.7253
Kānke,,India,23.43478,85.32059
Vazhapadi,,India,11.65541,78.40117
Achhībal,,India,33.68409,75.21835
Papanasam,,India,10.92687,79.27056
Kodoli,,India,16.87639,74.1909
Raipur,,India,26.04259,74.02373
Tājpur,,India,29.16242,78.48458
Bānki,,India,20.37912,85.52953
Settiyārpatti,,India,9.3935,77.49348
North Guwāhāti,,India,26.19749,91.7202
Madhuban,,India,26.43864,85.13573
Bānapur,,India,19.77889,85.17033
Jatāra,,India,25.00964,79.04869
Palera,,India,25.02013,79.22818
Indri,,India,29.87999,77.05972
Bodrī,,India,22.02346,82.11357
Kallūr Tekkumuri,,India,10.24009,76.32359
Pennāgaram,,India,12.13433,77.89525
Dharmapuram,,India,8.12027,77.38904
Depālpur,,India,22.85095,75.54224
Mūndwa,,India,27.0631,73.82304
Auhammadpur Mājri,,India,28.72922,77.03827
Tādigadapa,,India,16.47129,80.69695
Calangute,,India,15.5439,73.7553
Sarāi Ākil,,India,25.3789,81.51035
Nīsang,,India,29.69229,76.75464
Panoor,,India,11.75938,75.57835
Amet,,India,25.30609,73.9258
Bareta,,India,29.86352,75.69644
Kavisuryanagar,,India,19.58148,84.76006
Puthūr,,India,10.4874,76.27929
Hāt Piplia,,India,22.76948,76.29992
Bhundsi,,India,28.35051,77.06144
Naregal,,India,15.57316,75.80805
Bermo,,India,23.78781,85.93526
Khongapani,,India,23.1912,82.16265
Bagdogra,,India,26.69929,88.31177
Indergarh,,India,26.93521,79.6712
Lāsalgaon,,India,20.1427,74.23946
Periyakottai,,India,10.59095,77.27967
Edakkazhiyūr,,India,10.62276,75.99651
Phirangipuram,,India,16.29078,80.26233
Nārsala,,India,21.08973,79.13586
Keezhkulam,,India,8.23073,77.18626
Jalalpore,,India,20.94896,72.89829
Chhala,,India,23.30779,72.77404
Sivagirippatti,,India,10.45015,77.53035
Āthagarh,,India,20.51999,85.62965
Lakhnādon,,India,22.60049,79.60094
Takhatgarh,,India,25.32235,73.00487
Talwandi Bhai,,India,30.85584,74.92979
Mūlki,,India,13.09101,74.79353
Kāttatturai,,India,8.28486,77.27551
Bhānpurī,,India,21.0919,80.93218
Kulasegaram,,India,8.36319,77.29777
Deori,,India,22.09901,82.2664
Nilagiri,,India,21.46235,86.76794
Mannarai,,India,11.11723,77.37256
Ajara,,India,16.11601,74.21097
Bhikshāndārkovil,,India,10.88266,78.70456
Jagalūr,,India,14.51957,76.33915
Palangarai,,India,11.19782,77.30583
Virajpet,,India,12.19644,75.80512
Nārnaund,,India,29.22047,76.14278
Pudūr,,India,11.436,77.67603
Bālugaon,,India,20.17838,85.11327
Irivēri,,India,11.85586,75.47362
Alnāvar,,India,15.42727,74.74111
Bilthra,,India,26.12705,83.89148
Anaimalai,,India,10.58303,76.93441
Guru Har Sahāi,,India,30.70862,74.40407
Tangla,,India,26.65693,91.91381
Mendarda,,India,21.32112,70.44078
Taleigao,,India,15.46915,73.83285
Jāwad,,India,24.59916,74.86261
Basukinath,,India,24.39446,87.08643
Uttarkāshi,,India,30.72986,78.44342
Rājgarh,,India,22.67821,74.94483
Ayyalur,,India,10.48185,78.15639
Kolaccheri,,India,11.97634,75.41675
Nāranammālpuram,,India,8.75985,77.73986
Chālakilakākara,,India,11.85404,75.43869
Shaktinagar,,India,16.36491,77.35863
Amroli,,India,21.25084,72.83878
Chalāla,,India,21.41073,71.16621
Samālka,,India,28.53499,77.09079
Mēppādam,,India,9.32416,76.4934
Madambakkam,,India,12.8525,80.04667
Nongpoh,,India,25.9023,91.87694
Mahiari,,India,22.58826,88.23544
Naraina,,India,26.79069,75.20608
Kokōtamangalam South,,India,9.67948,76.35889
Teonthar,,India,24.98207,81.64194
Jigani,,India,12.78612,77.63855
Nayāgarh,,India,20.12882,85.09626
Kusum Pur,,India,28.55472,77.1573
Eravattūr,,India,11.58006,75.73841
Nawābganj,,India,26.86396,82.14103
Maghar,,India,26.75586,83.12773
Varam,,India,11.89959,75.41323
Ongallur-I,,India,10.80268,76.21855
Bicholim,,India,15.59319,73.94571
Hukumpeta,,India,16.98874,81.8017
Valvachatottam,,India,8.28031,77.25612
Bijaipur,,India,26.05052,77.37138
Garhshankar,,India,31.21537,76.14149
Dirba,,India,30.07222,75.99607
Rānpur,,India,22.35161,71.71179
Dukli,,India,23.7984,91.29642
Manjhanpur,,India,25.53046,81.37566
Mihona,,India,26.28373,78.98048
Gothara,,India,28.0662,75.81772
Mākum,,India,27.48652,95.43646
Kalghatgi,,India,15.18315,74.97099
Eruvatti,,India,11.80621,75.53023
Merta Road,,India,26.72269,73.91762
Tanakpur,,India,29.074,80.11139
Undera,,India,22.34835,73.13313
Khed,,India,17.71888,73.39693
Kutiyāna,,India,21.6241,69.98494
Sultanpur,,India,31.21468,75.19602
Ahor,,India,25.3687,72.78038
Sirālkoppa,,India,14.3807,75.25007
Sithurajapuram,,India,9.42137,77.78732
Vandalūr,,India,12.8924,80.08079
Moreh,,India,24.2508,94.30073
Chelamartam,,India,10.13711,76.45696
Challapalle,,India,16.11756,80.93139
Konārka,,India,19.89021,86.09761
Gandevi,,India,20.81214,72.99811
Āchāripallam Vāniyakudi,,India,8.17428,77.38486
Peralassery,,India,11.83223,75.48252
Bara Uchāna,,India,29.46747,76.17798
Arkalgūd,,India,12.76171,76.06035
Kāmākhyānagar,,India,20.93385,85.54489
Budhni,,India,22.78659,77.68109
Pinarāyi,,India,11.8049,75.481
Pāchchal,,India,12.51115,78.55524
Navalpattu,,India,10.75051,78.77626
Vathirairuppu,,India,9.63528,77.63889
Sivagiri,,India,11.12026,77.78811
Bāwal,,India,28.07184,76.58312
Hanumana,,India,24.77888,82.096
Porathissery,,India,10.37638,76.20149
Vallam,,India,10.71988,79.05981
Āmta,,India,22.58344,88.01039
Vāda,,India,19.65347,73.14811
Kadod,,India,21.21717,73.21972
Valavanur,,India,11.92094,79.58239
Khapat,,India,21.65414,69.61259
Bābai,,India,22.70256,77.93494
Harsūd,,India,22.09947,76.73423
Andada,,India,21.65588,73.02151
Beri Khās,,India,28.70146,76.57708
Dera Māndi,,India,28.43597,77.17601
Chanaje,,India,18.86131,72.95257
Sāmbūrvadakara,,India,8.99856,77.38763
Thorapadi,,India,12.89154,79.12381
Karingal,,India,8.23634,77.24256
Nal Khera,,India,23.83602,76.24316
Piriyāpatna,,India,12.33497,76.10073
Nohsa,,India,25.56528,85.05599
Phaphūnd,,India,26.59888,79.46437
Sarangpore,,India,21.63585,73.04752
Babrāla,,India,28.26419,78.4056
Vīrnūr,,India,11.84433,77.8473
Ajaigarh,,India,24.89879,80.25921
Baihar,,India,22.10133,80.54967
Malīhābād,,India,26.92223,80.71078
Jhūsi,,India,25.43745,81.9055
Trajpar,,India,22.81567,70.86653
Pudusseri,,India,10.75824,76.78594
Pattamadai,,India,8.67258,77.58447
Cuncolim,,India,15.1773,73.99392
Pathalgaon,,India,22.55656,83.46355
Baliguda,,India,20.19966,83.90938
Āsind,,India,25.7342,74.33278
Vāghodia,,India,22.30505,73.40016
Nazareth,,India,8.56102,77.97214
Samurou,,India,24.70095,93.90332
Madhuban,,India,23.78152,91.28579
Lālpettai,,India,11.30088,79.55612
Sālūmbar,,India,24.13524,74.04442
